id,ts,iso_ts,event,actor,ip,payload
916,1782570541763,2026-06-27T14:29:01.763Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":2998},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5005}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2947},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5007}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":2998},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5005}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":3,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
917,1782570547763,2026-06-27T14:29:07.763Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":2962},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5014}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2947},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1024}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":2962},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5014}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":4,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
918,1782570562099,2026-06-27T14:29:22.099Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":2986},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5013}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2930},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5007}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":2986},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5013}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":5,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
919,1782570571765,2026-06-27T14:29:31.765Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3236},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5013}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2925},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5012}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":3236},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5013}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":6,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
920,1782570579756,2026-06-27T14:29:39.756Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":2969},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":3837}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2940},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5014}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":2969},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":3837}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":7,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
921,1782570581726,2026-06-27T14:29:41.726Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":558},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":4}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2907},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5006}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":558},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":4}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":8,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
922,1782570601355,2026-06-27T14:30:01.355Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
923,1782570602262,2026-06-27T14:30:02.262Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3496},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5010}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2897},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5036}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":3496},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5010}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":9,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
924,1782570611757,2026-06-27T14:30:11.757Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":2605},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5012}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":3003},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5005}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":2605},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5012}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":10,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
925,1782570618266,2026-06-27T14:30:18.266Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":2657},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5008}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2888},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1832}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":2657},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5008}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":11,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
926,1782570623781,2026-06-27T14:30:23.781Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":2643},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5001}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":225},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":2}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":2643},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5001}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":12,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
927,1782570641765,2026-06-27T14:30:41.765Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":2602},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5000}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2923},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5314}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":2602},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5000}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":13,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
928,1782570651765,2026-06-27T14:30:51.765Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3011},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5012}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2823},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5005}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":3011},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5012}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":14,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
929,1782570655136,2026-06-27T14:30:55.136Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":2992},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1230}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2822},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5008}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":2992},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1230}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":15,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
930,1782570660905,2026-06-27T14:31:00.905Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":57},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":2}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2813},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5004}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":57},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":2}]],""outage_type"":""unknown"",""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":16,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
931,1782570674774,2026-06-27T14:31:14.774Z,internet.up,system ,,"{""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":986},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1}],""attempt_count"":2,""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2815},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5009}],[{""host"":""1.1.1.1"",""ok"":true,""ms"":986},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1}]],""outage_type"":null,""gateway_ok"":null}"
932,1782570674788,2026-06-27T14:31:14.788Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":986},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2815},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5009}],[{""host"":""1.1.1.1"",""ok"":true,""ms"":986},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":true,""interval_seconds"":10,""attempt_count"":17,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
933,1782570677769,2026-06-27T14:31:17.769Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":1808},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":25}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":1808},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":25}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
934,1782570686762,2026-06-27T14:31:26.762Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":2975},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2819},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5007}],[{""host"":""1.1.1.1"",""ok"":true,""ms"":2975},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
935,1782570689753,2026-06-27T14:31:29.753Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":985},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":8}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2807},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1}],[{""host"":""1.1.1.1"",""ok"":true,""ms"":985},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":8}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
936,1782570701752,2026-06-27T14:31:41.752Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":2992},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":2796},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1}],[{""host"":""1.1.1.1"",""ok"":true,""ms"":2992},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":1}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
937,1782570901352,2026-06-27T14:35:01.352Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
938,1782570902302,2026-06-27T14:35:02.302Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":157},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":623}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":157},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":623}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
939,1782570906482,2026-06-27T14:35:06.482Z,auth.login,system ,,"{""username"":""testuser""}"
940,1782571201566,2026-06-27T14:40:01.566Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
941,1782571214575,2026-06-27T14:40:14.575Z,auth.login,system ,,"{""username"":""testuser""}"
942,1782571260013,2026-06-27T14:41:00.013Z,auth.login,system ,,"{""username"":""testuser""}"
943,1782571295792,2026-06-27T14:41:35.792Z,auth.login,system ,,"{""username"":""testuser""}"
944,1782571380719,2026-06-27T14:43:00.719Z,auth.login,system ,,"{""username"":""testuser""}"
945,1782571409691,2026-06-27T14:43:29.691Z,auth.login_failed,system ,,"{""username"":""admin""}"
946,1782571428326,2026-06-27T14:43:48.326Z,auth.login_failed,system ,,"{""username"":""admin""}"
947,1782571442612,2026-06-27T14:44:02.612Z,auth.login_failed,system ,,"{""username"":""neil""}"
948,1782571466823,2026-06-27T14:44:26.823Z,auth.login_failed,system ,,"{""username"":""neil""}"
949,1782571501393,2026-06-27T14:45:01.393Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
950,1782571513640,2026-06-27T14:45:13.640Z,auth.login_failed,system ,,"{""username"":""admin""}"
951,1782571608790,2026-06-27T14:46:48.790Z,auth.login_failed,system ,,"{""username"":""admin""}"
952,1782571624260,2026-06-27T14:47:04.260Z,auth.login_failed,system ,,"{""username"":""admin""}"
953,1782571639210,2026-06-27T14:47:19.210Z,auth.login_failed,system ,,"{""username"":""admin""}"
954,1782571651437,2026-06-27T14:47:31.437Z,auth.login_failed,system ,,"{""username"":""admin""}"
955,1782571801068,2026-06-27T14:50:01.068Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
956,1782571802676,2026-06-27T14:50:02.676Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":70},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":1469}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":70},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":1469}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
957,1782571937234,2026-06-27T14:52:17.234Z,auth.login,system ,,"{""username"":""testuser""}"
958,1782571939699,2026-06-27T14:52:19.699Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
959,1782572119292,2026-06-27T14:55:19.292Z,service.down,system ,,"{""name"":""SickGear"",""message"":""Timed out""}"
960,1782572119337,2026-06-27T14:55:19.337Z,service.down,system ,,"{""name"":""Transmission"",""message"":""Timed out""}"
961,1782572119392,2026-06-27T14:55:19.392Z,service.down,system ,,"{""name"":""Home Assistant"",""message"":""Timed out""}"
962,1782572119433,2026-06-27T14:55:19.433Z,service.down,system ,,"{""name"":""Pi-hole"",""message"":""Timed out""}"
963,1782572119456,2026-06-27T14:55:19.456Z,service.down,system ,,"{""name"":""ytapp"",""message"":""Timed out""}"
964,1782572119481,2026-06-27T14:55:19.481Z,service.down,system ,,"{""name"":""FlareSolverr"",""message"":""Timed out""}"
965,1782572119500,2026-06-27T14:55:19.500Z,service.check,system ,,"{""up"":0,""down"":8,""total"":8}"
966,1782572247020,2026-06-27T14:57:27.020Z,config.saved,user ,::1,"{""piHost"":""192.168.8.10"",""subnets"":[""192.168.8.0/24"",""192.168.68.0/24""]}"
967,1782572481963,2026-06-27T15:01:21.963Z,service.up,system ,,"{""name"":""SickGear"",""message"":""HTTP 200""}"
968,1782572481978,2026-06-27T15:01:21.978Z,service.up,system ,,"{""name"":""Transmission"",""message"":""HTTP 401""}"
969,1782572481994,2026-06-27T15:01:21.994Z,service.up,system ,,"{""name"":""Home Assistant"",""message"":""HTTP 200""}"
970,1782572482009,2026-06-27T15:01:22.009Z,service.up,system ,,"{""name"":""Pi-hole"",""message"":""HTTP 200""}"
971,1782572482023,2026-06-27T15:01:22.023Z,service.up,system ,,"{""name"":""ytapp"",""message"":""HTTP 200""}"
972,1782572482038,2026-06-27T15:01:22.038Z,service.up,system ,,"{""name"":""FlareSolverr"",""message"":""HTTP 200""}"
973,1782572482052,2026-06-27T15:01:22.052Z,service.check,system ,,"{""up"":6,""down"":1,""total"":7}"
974,1782572702755,2026-06-27T15:05:02.755Z,service.check,system ,,"{""up"":6,""down"":1,""total"":7}"
975,1782572728595,2026-06-27T15:05:28.595Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":13195},{""host"":""8.8.8.8"",""ok"":true,""ms"":13156},{""host"":""google.com"",""ok"":true,""ms"":13113},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":7628}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":13195},{""host"":""8.8.8.8"",""ok"":true,""ms"":13156},{""host"":""google.com"",""ok"":true,""ms"":13113},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":7628}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
976,1782573016815,2026-06-27T15:10:16.815Z,service.down,system ,,"{""name"":""SickGear"",""message"":""Timed out""}"
977,1782573016953,2026-06-27T15:10:16.953Z,service.check,system ,,"{""up"":5,""down"":2,""total"":7}"
978,1782573061129,2026-06-27T15:11:01.129Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":15621},{""host"":""8.8.8.8"",""ok"":true,""ms"":15268},{""host"":""google.com"",""ok"":true,""ms"":14780},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":15174}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":15621},{""host"":""8.8.8.8"",""ok"":true,""ms"":15268},{""host"":""google.com"",""ok"":true,""ms"":14780},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":15174}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
979,1782573316761,2026-06-27T15:15:16.761Z,service.up,system ,,"{""name"":""SickGear"",""message"":""HTTP 200""}"
980,1782573316784,2026-06-27T15:15:16.784Z,service.check,system ,,"{""up"":6,""down"":1,""total"":7}"
981,1782573352109,2026-06-27T15:15:52.109Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":9436},{""host"":""8.8.8.8"",""ok"":true,""ms"":8930},{""host"":""google.com"",""ok"":true,""ms"":10575},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":7979}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":9436},{""host"":""8.8.8.8"",""ok"":true,""ms"":8930},{""host"":""google.com"",""ok"":true,""ms"":10575},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":7979}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
982,1782573901494,2026-06-27T15:25:01.494Z,service.check,system ,,"{""up"":6,""down"":1,""total"":7}"
983,1782573932685,2026-06-27T15:25:32.685Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":943},{""host"":""8.8.8.8"",""ok"":true,""ms"":888},{""host"":""google.com"",""ok"":true,""ms"":11691},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":8071}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":943},{""host"":""8.8.8.8"",""ok"":true,""ms"":888},{""host"":""google.com"",""ok"":true,""ms"":11691},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":8071}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
984,1782574569848,2026-06-27T15:36:09.848Z,service.check,system ,,"{""up"":6,""down"":1,""total"":7}"
985,1782575110168,2026-06-27T15:45:10.168Z,service.down,system ,,"{""name"":""SickGear"",""message"":""Timed out""}"
986,1782575110195,2026-06-27T15:45:10.195Z,service.check,system ,,"{""up"":5,""down"":2,""total"":7}"
987,1782575142543,2026-06-27T15:45:42.543Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":6330},{""host"":""8.8.8.8"",""ok"":true,""ms"":11639},{""host"":""google.com"",""ok"":true,""ms"":11344},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":6038}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":6330},{""host"":""8.8.8.8"",""ok"":true,""ms"":11639},{""host"":""google.com"",""ok"":true,""ms"":11344},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":6038}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
988,1782577893723,2026-06-27T16:31:33.723Z,service.up,system ,,"{""name"":""SickGear"",""message"":""HTTP 200""}"
989,1782577893734,2026-06-27T16:31:33.734Z,service.check,system ,,"{""up"":6,""down"":1,""total"":7}"
990,1782577899422,2026-06-27T16:31:39.422Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":72},{""host"":""8.8.8.8"",""ok"":true,""ms"":72},{""host"":""google.com"",""ok"":true,""ms"":302},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5004}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":72},{""host"":""8.8.8.8"",""ok"":true,""ms"":72},{""host"":""google.com"",""ok"":true,""ms"":302},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5004}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
991,1782578208970,2026-06-27T16:36:48.970Z,service.check,system ,,"{""up"":6,""down"":1,""total"":7}"
992,1782578210010,2026-06-27T16:36:50.010Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":79},{""host"":""8.8.8.8"",""ok"":true,""ms"":80},{""host"":""google.com"",""ok"":true,""ms"":323},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":366}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":79},{""host"":""8.8.8.8"",""ok"":true,""ms"":80},{""host"":""google.com"",""ok"":true,""ms"":323},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":366}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
993,1782578470328,2026-06-27T16:41:10.328Z,service.check,system ,,"{""up"":6,""down"":1,""total"":7}"
994,1782578476904,2026-06-27T16:41:16.904Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":84},{""host"":""8.8.8.8"",""ok"":true,""ms"":80},{""host"":""google.com"",""ok"":true,""ms"":816},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5005}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":84},{""host"":""8.8.8.8"",""ok"":true,""ms"":80},{""host"":""google.com"",""ok"":true,""ms"":816},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5005}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
995,1782578812317,2026-06-27T16:46:52.317Z,service.check,system ,,"{""up"":6,""down"":1,""total"":7}"
