id,ts,iso_ts,event,actor,ip,payload
12337,1784163030366,2026-07-16T00:50:30.366Z,threat.refresh,system ,,"{""new_count"":0,""total"":200}"
12338,1784163126543,2026-07-16T00:52:06.543Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5021}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5021}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":258},{""host"":""8.8.8.8"",""ok"":true,""ms"":256},{""host"":""google.com"",""ok"":true,""ms"":471}]}"
12339,1784163182216,2026-07-16T00:53:02.216Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":14},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":627}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":14},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":627}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":258},{""host"":""8.8.8.8"",""ok"":true,""ms"":255},{""host"":""google.com"",""ok"":true,""ms"":471}]}"
12340,1784163205799,2026-07-16T00:53:25.799Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
12341,1784163210356,2026-07-16T00:53:30.356Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":29},{""host"":""8.8.8.8"",""ok"":true,""ms"":21},{""host"":""google.com"",""ok"":true,""ms"":18},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":624}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":29},{""host"":""8.8.8.8"",""ok"":true,""ms"":21},{""host"":""google.com"",""ok"":true,""ms"":18},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":624}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":258},{""host"":""8.8.8.8"",""ok"":true,""ms"":259},{""host"":""google.com"",""ok"":true,""ms"":472}]}"
12342,1784163225612,2026-07-16T00:53:45.612Z,threat.refresh,system ,,"{""new_count"":0,""total"":200}"
12343,1784163242366,2026-07-16T00:54:02.366Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":23},{""host"":""8.8.8.8"",""ok"":true,""ms"":17},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":627}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":23},{""host"":""8.8.8.8"",""ok"":true,""ms"":17},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":627}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":260},{""host"":""8.8.8.8"",""ok"":true,""ms"":256},{""host"":""google.com"",""ok"":true,""ms"":470}]}"
12344,1784163288020,2026-07-16T00:54:48.020Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
12345,1784163300875,2026-07-16T00:55:00.875Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
12346,1784163302550,2026-07-16T00:55:02.550Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":20},{""host"":""8.8.8.8"",""ok"":true,""ms"":29},{""host"":""google.com"",""ok"":true,""ms"":24},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":629}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":20},{""host"":""8.8.8.8"",""ok"":true,""ms"":29},{""host"":""google.com"",""ok"":true,""ms"":24},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":629}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":256},{""host"":""8.8.8.8"",""ok"":true,""ms"":256},{""host"":""google.com"",""ok"":true,""ms"":468}]}"
12347,1784163319535,2026-07-16T00:55:19.535Z,network.check,system ,,"{""ts"":1784163319535,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false,""failedTargets"":[]}"
12348,1784163367469,2026-07-16T00:56:07.469Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5455}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5455}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":257},{""host"":""8.8.8.8"",""ok"":true,""ms"":256},{""host"":""google.com"",""ok"":true,""ms"":473}]}"
12349,1784163422641,2026-07-16T00:57:02.641Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":632}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":632}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":259},{""host"":""8.8.8.8"",""ok"":true,""ms"":259},{""host"":""google.com"",""ok"":true,""ms"":471}]}"
12350,1784163486088,2026-07-16T00:58:06.088Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":15},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5019}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":15},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5019}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":259},{""host"":""8.8.8.8"",""ok"":true,""ms"":258},{""host"":""google.com"",""ok"":true,""ms"":475}]}"
12351,1784163584242,2026-07-16T00:59:44.242Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":20},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":14},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5024}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":3010},{""host"":""8.8.8.8"",""ok"":false,""ms"":3010},{""host"":""google.com"",""ok"":false,""ms"":3041},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5023}],[{""host"":""1.1.1.1"",""ok"":true,""ms"":20},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":14},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5024}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":258},{""host"":""8.8.8.8"",""ok"":true,""ms"":257},{""host"":""google.com"",""ok"":true,""ms"":473}]}"
12352,1784163644509,2026-07-16T01:00:44.509Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
12353,1784163650629,2026-07-16T01:00:50.629Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":79},{""host"":""8.8.8.8"",""ok"":true,""ms"":74},{""host"":""google.com"",""ok"":true,""ms"":86},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5019}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":79},{""host"":""8.8.8.8"",""ok"":true,""ms"":74},{""host"":""google.com"",""ok"":true,""ms"":86},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5019}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":260},{""host"":""8.8.8.8"",""ok"":true,""ms"":260},{""host"":""google.com"",""ok"":true,""ms"":472}]}"
12354,1784163671924,2026-07-16T01:01:11.924Z,network.check,system ,,"{""ts"":1784163671923,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":false,""tun"":false},{""target"":""google.com"",""direct"":false,""tun"":false}],""outage"":false,""failedTargets"":[""google.co.za"",""google.com""]}"
12355,1784163672130,2026-07-16T01:01:12.130Z,network.partial_outage,system ,,"{""ts"":1784163671923,""iface"":""tun0"",""failedTargets"":[""google.co.za"",""google.com""],""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":false,""tun"":false},{""target"":""google.com"",""direct"":false,""tun"":false}]}"
12356,1784163678840,2026-07-16T01:01:18.840Z,network.target.down,system ,,"{""host"":""1.1.1.1"",""ok"":false,""ms"":3008}"
12357,1784163680100,2026-07-16T01:01:20.100Z,network.target.down,system ,,"{""host"":""8.8.8.8"",""ok"":false,""ms"":3009}"
12358,1784163681191,2026-07-16T01:01:21.191Z,network.target.down,system ,,"{""host"":""google.com"",""ok"":false,""ms"":3010}"
12359,1784163682325,2026-07-16T01:01:22.325Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":52},{""host"":""8.8.8.8"",""ok"":true,""ms"":47},{""host"":""google.com"",""ok"":true,""ms"":43},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":635}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":52},{""host"":""8.8.8.8"",""ok"":true,""ms"":47},{""host"":""google.com"",""ok"":true,""ms"":43},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":635}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":false,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3012},{""host"":""8.8.8.8"",""ok"":false,""ms"":3009},{""host"":""google.com"",""ok"":false,""ms"":3010}]}"
12360,1784163726363,2026-07-16T01:02:06.363Z,network.target.up,system ,,"{""host"":""1.1.1.1"",""ok"":true,""ms"":262}"
12361,1784163727421,2026-07-16T01:02:07.421Z,network.target.up,system ,,"{""host"":""8.8.8.8"",""ok"":true,""ms"":260}"
12362,1784163728445,2026-07-16T01:02:08.445Z,network.target.up,system ,,"{""host"":""google.com"",""ok"":true,""ms"":475}"
12363,1784163729471,2026-07-16T01:02:09.471Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5021}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5021}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":261},{""host"":""8.8.8.8"",""ok"":true,""ms"":261},{""host"":""google.com"",""ok"":true,""ms"":476}]}"
12364,1784163782181,2026-07-16T01:03:02.181Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":11},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":630}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":11},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":630}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":262},{""host"":""8.8.8.8"",""ok"":true,""ms"":260},{""host"":""google.com"",""ok"":true,""ms"":475}]}"
12365,1784163842239,2026-07-16T01:04:02.239Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":12},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":629}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":12},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":629}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":259},{""host"":""8.8.8.8"",""ok"":true,""ms"":260},{""host"":""google.com"",""ok"":true,""ms"":477}]}"
12366,1784163900812,2026-07-16T01:05:00.812Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
12367,1784163906896,2026-07-16T01:05:06.896Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":21},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5028}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":21},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5028}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":259},{""host"":""8.8.8.8"",""ok"":true,""ms"":257},{""host"":""google.com"",""ok"":true,""ms"":476}]}"
12368,1784163922199,2026-07-16T01:05:22.199Z,network.check,system ,,"{""ts"":1784163922198,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false,""failedTargets"":[]}"
12369,1784163966766,2026-07-16T01:06:06.766Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":11},{""host"":""google.com"",""ok"":true,""ms"":12},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":11},{""host"":""google.com"",""ok"":true,""ms"":12},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":257},{""host"":""8.8.8.8"",""ok"":true,""ms"":255},{""host"":""google.com"",""ok"":true,""ms"":470}]}"
12370,1784164022456,2026-07-16T01:07:02.456Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":15},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":12},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":626}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":15},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":12},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":626}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":256},{""host"":""8.8.8.8"",""ok"":true,""ms"":255},{""host"":""google.com"",""ok"":true,""ms"":469}]}"
12371,1784164082537,2026-07-16T01:08:02.537Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":15},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":645}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":15},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":645}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":256},{""host"":""8.8.8.8"",""ok"":true,""ms"":256},{""host"":""google.com"",""ok"":true,""ms"":467}]}"
12372,1784164142607,2026-07-16T01:09:02.607Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":21},{""host"":""8.8.8.8"",""ok"":true,""ms"":16},{""host"":""google.com"",""ok"":true,""ms"":19},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":625}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":21},{""host"":""8.8.8.8"",""ok"":true,""ms"":16},{""host"":""google.com"",""ok"":true,""ms"":19},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":625}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":257},{""host"":""8.8.8.8"",""ok"":true,""ms"":255},{""host"":""google.com"",""ok"":true,""ms"":472}]}"
12373,1784164200153,2026-07-16T01:10:00.153Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
12374,1784164201817,2026-07-16T01:10:01.817Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":21},{""host"":""8.8.8.8"",""ok"":true,""ms"":16},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":623}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":21},{""host"":""8.8.8.8"",""ok"":true,""ms"":16},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":623}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":257},{""host"":""8.8.8.8"",""ok"":true,""ms"":258},{""host"":""google.com"",""ok"":true,""ms"":471}]}"
12375,1784164217293,2026-07-16T01:10:17.293Z,network.check,system ,,"{""ts"":1784164217292,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false,""failedTargets"":[]}"
12376,1784164322002,2026-07-16T01:12:02.002Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":15},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":624}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":15},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":624}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":255},{""host"":""8.8.8.8"",""ok"":true,""ms"":254},{""host"":""google.com"",""ok"":true,""ms"":468}]}"
12377,1784164345196,2026-07-16T01:12:25.196Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
12378,1784164354058,2026-07-16T01:12:34.058Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":33},{""host"":""8.8.8.8"",""ok"":true,""ms"":25},{""host"":""google.com"",""ok"":true,""ms"":23},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":33},{""host"":""8.8.8.8"",""ok"":true,""ms"":25},{""host"":""google.com"",""ok"":true,""ms"":23},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":254},{""host"":""8.8.8.8"",""ok"":true,""ms"":254},{""host"":""google.com"",""ok"":true,""ms"":469}]}"
12379,1784164364942,2026-07-16T01:12:44.942Z,threat.refresh,system ,,"{""new_count"":0,""total"":200}"
12380,1784164386156,2026-07-16T01:13:06.156Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":21},{""host"":""8.8.8.8"",""ok"":true,""ms"":16},{""host"":""google.com"",""ok"":true,""ms"":24},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5023}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":21},{""host"":""8.8.8.8"",""ok"":true,""ms"":16},{""host"":""google.com"",""ok"":true,""ms"":24},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5023}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":257},{""host"":""8.8.8.8"",""ok"":true,""ms"":255},{""host"":""google.com"",""ok"":true,""ms"":470}]}"
12381,1784164441812,2026-07-16T01:14:01.812Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":15},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":628}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":15},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":628}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":256},{""host"":""8.8.8.8"",""ok"":true,""ms"":253},{""host"":""google.com"",""ok"":true,""ms"":468}]}"
12382,1784164488629,2026-07-16T01:14:48.629Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
12383,1784164502568,2026-07-16T01:15:02.568Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
